"Cód Transacción","Cód Transacción","Descripción Transacción","Artículo","Descripción Artículo","Planta","Desc. Planta","Cód. Configuración","Dirección","Cantidad","UdM","Dirección Paralela","Ctd Paralela","UdM Paralela","Ubicación","Almacén","Cajón","Fila","Nivel","Caja","Nº Lote","Nº Serie","Cód. Condición","Desc. Cód. Condición","Nº R/D/R","Nº Rev","Fecha Caducidad","Ref Orden 1","Ref Orden 2","Ref Orden 3","Ref Orden 4","Tipo Orden","Coste","Coste Inventario","Coste Total","Creado","Hora Creación","Nota","Realizado Por","Fecha Aplicada","Incl en Art Agr por Periodo","Incl.Valor Agreg. por Per.","Devol/Deshec","Propiedad","Propietario","Nombre Propietario","Propiedad Previo","Propietario Previo","Nombre Propietario Previo","Cód. Programa","Descripción de Programa","Cód Proyecto","Nombre Proyecto","Cód Subproyecto","Descripción Subproyecto","Cód Actividad","Descripción Actividad","Secuencia Actividad","Tiene Errores Contab","Tiene Contab Trasnferidas","Cód Inf Trans Inv","Fecha Aplicada Fecha Modificación","Fecha Aplicada Modificada por Usuario"
"892,183","INTSHIP","Consumo para Solic.Material","P02.010.TR0098","TERMINAL PUNTERA 14-16","05M-O","TERMOPICHINCHA M-O","*","-","200","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","92149","3","1","1","Solicitud Material","0.04","7.24","7.24","28/06/2014","12:24:38","INT","VTIXE","28/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127970","",""
"892,184","INTSHIP","Consumo para Solic.Material","P02.010.TR0055","TERMINAL TIPO PIN 14-16","05M-O","TERMOPICHINCHA M-O","*","-","30","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","92149","4","1","1","Solicitud Material","0.12","3.53","3.53","28/06/2014","12:24:38","INT","VTIXE","28/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127970","",""
"892,302","INTSHIP","Consumo para Solic.Material","P02.026.RD0103","REDUCCION HN CLASE 150 DE 1/2"" A 1/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","92158","1","1","1","Solicitud Material","0.94","0.94","0.94","28/06/2014","14:12:19","INT","VTIXE","28/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127971","",""
"892,303","INTSHIP","Consumo para Solic.Material","P02.026.NP0060","NEPLO HG DE 1/2"" X 3""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","92158","2","1","1","Solicitud Material","0.41","0.41","0.41","28/06/2014","14:12:19","INT","VTIXE","28/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127971","",""
"892,304","INTSHIP","Consumo para Solic.Material","P02.005.TP0092","TAPON HN HEMBRA CLASE 150 DE 1/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","92158","3","1","1","Solicitud Material","1.2","1.2","1.2","28/06/2014","14:12:20","INT","VTIXE","28/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127971","",""
"892,305","INTSHIP","Consumo para Solic.Material","P02.005.TP0041","TAPON POLIPRO MACHO 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","92158","4","1","1","Solicitud Material","0.3","0.3","0.3","28/06/2014","14:12:20","INT","VTIXE","28/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127971","",""
"892,306","INTSHIP","Consumo para Solic.Material","P02.019.AB0016","ABRAZADERA 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","92158","5","1","1","Solicitud Material","0.29","1.16","1.16","28/06/2014","14:12:20","INT","VTIXE","28/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127971","",""
"870,921","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,769","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","1","Orden Compra","0.92","8,974.96","8,974.96","12/06/2014","10:12:13","","VTIXE","03/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125189","12/06/2014 10:12:13","VTIXE"
"870,929","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,769","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","2","Orden Compra","0.92","8,974.96","8,974.96","12/06/2014","10:18:17","","VTIXE","03/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125191","12/06/2014 10:18:17","VTIXE"
"870,934","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,769","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","3","Orden Compra","0.92","8,974.96","8,974.96","12/06/2014","10:23:01","","VTIXE","03/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125194","12/06/2014 10:23:01","VTIXE"
"870,965","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,769","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","4","Orden Compra","0.92","8,974.96","8,974.96","12/06/2014","10:30:29","","VTIXE","03/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125199","12/06/2014 10:30:29","VTIXE"
"870,980","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,769","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","5","Orden Compra","0.92","8,974.96","8,974.96","12/06/2014","10:34:29","","VTIXE","04/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125200","12/06/2014 10:34:30","VTIXE"
"871,014","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,769","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","6","Orden Compra","0.92","8,974.96","8,974.96","12/06/2014","10:41:07","","VTIXE","04/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125203","12/06/2014 10:41:07","VTIXE"
"871,038","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,806","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","7","Orden Compra","0.92","9,008.95","9,008.95","12/06/2014","10:45:19","","VTIXE","05/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125204","12/06/2014 10:45:19","VTIXE"
"871,054","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,806","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","8","Orden Compra","0.92","9,008.95","9,008.95","12/06/2014","10:48:55","","VTIXE","05/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125207","12/06/2014 10:48:55","VTIXE"
"871,180","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,806","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","9","Orden Compra","0.92","9,008.95","9,008.95","12/06/2014","11:19:00","","VTIXE","05/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125214","12/06/2014 11:19:00","VTIXE"
"871,191","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,806","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100029802","1","1","10","Orden Compra","0.92","9,008.95","9,008.95","12/06/2014","11:29:23","","VTIXE","05/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","125224","12/06/2014 11:29:23","VTIXE"
"884,339","INTSHIP","Consumo para Solic.Material","P03.010.MT0007","MATERIAL AISLANTE TAYPES- ROLLO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91258","1","1","1","Solicitud Material","0.83","0.83","0.83","21/06/2014","8:57:50","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126635","",""
"884,340","INTSHIP","Consumo para Solic.Material","P03.021.IN0002","TEFLON- ROLLO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91258","2","1","1","Solicitud Material","0.53","0.53","0.53","21/06/2014","8:57:51","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126635","",""
"884,341","INTSHIP","Consumo para Solic.Material","P02.019.AR0004","AMARRAS PLASTICAS PEQUEÑAS #10","05M-O","TERMOPICHINCHA M-O","*","-","100","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91258","3","1","1","Solicitud Material","0.03","2.93","2.93","21/06/2014","8:57:51","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126635","",""
"884,352","INTSHIP","Consumo para Solic.Material","P14.008.PA0006","PROTECTOR AUDITIVO C/CORDON Y ESTUCHE","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91267","1","1","1","Solicitud Material","2.23","2.23","2.23","21/06/2014","9:33:00","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126641","",""
"884,353","INTSHIP","Consumo para Solic.Material","P14.006.GU0031","GUANTE DE KEVLAR CON REVESTIMIENTO DE NITRILO","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","91267","2","1","1","Solicitud Material","9.52","9.52","9.52","21/06/2014","9:33:00","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126641","",""
"884,354","INTSHIP","Consumo para Solic.Material","P14.008.PA0006","PROTECTOR AUDITIVO C/CORDON Y ESTUCHE","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91268","1","1","1","Solicitud Material","2.23","2.23","2.23","21/06/2014","9:40:45","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126642","",""
"884,355","INTSHIP","Consumo para Solic.Material","P14.006.GN0002","GUANTE DE CUERO -CORTOS-34.1.G.001","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91268","2","1","1","Solicitud Material","4.43","4.43","4.43","21/06/2014","9:40:45","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126642","",""
"884,361","INTSHIP","Consumo para Solic.Material","P12.004.CA0008","CARPETA MANILA COLOR AMARILLO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91270","1","1","1","Solicitud Material","0.09","0.09","0.09","21/06/2014","9:50:11","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126645","",""
"884,362","INTSHIP","Consumo para Solic.Material","P12.033.LB0001","LIBRETAS PEQUEÑAS CUADROS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91270","2","1","1","Solicitud Material","0.45","0.45","0.45","21/06/2014","9:50:11","INT","VTIXE","21/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","126645","",""
"887,817","INTSHIP","Consumo para Solic.Material","P12.002.ES0001","ESFEROGRAFICO AZUL","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91681","1","1","1","Solicitud Material","0.19","0.39","0.39","25/06/2014","8:46:31","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,818","INTSHIP","Consumo para Solic.Material","P12.002.ES0003","ESFEROGRAFICO ROJO","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91681","2","1","1","Solicitud Material","0.16","0.33","0.33","25/06/2014","8:46:31","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,819","INTSHIP","Consumo para Solic.Material","P12.012.RE0001","RESALTADORES VARIOS COLORES","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91681","3","1","1","Solicitud Material","0.55","1.1","1.1","25/06/2014","8:46:31","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,820","INTSHIP","Consumo para Solic.Material","P12.009.CR0001","CORRECTOR TIPO BOLIGRAFO","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91681","4","1","1","Solicitud Material","1.12","2.23","2.23","25/06/2014","8:46:31","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,821","INTSHIP","Consumo para Solic.Material","P12.018.TJ0001","TIJERAS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91681","5","1","1","Solicitud Material","1.09","1.09","1.09","25/06/2014","8:46:32","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,822","INTSHIP","Consumo para Solic.Material","P12.003.LP0001","PORTAMINAS 0.5 (LAPICERO)","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91681","6","1","1","Solicitud Material","2.59","2.59","2.59","25/06/2014","8:46:32","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,823","INTSHIP","Consumo para Solic.Material","P12.011.MR0016","MARCADOR PARA CD","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91681","7","1","1","Solicitud Material","0.34","0.34","0.34","25/06/2014","8:46:32","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,824","INTSHIP","Consumo para Solic.Material","P12.002.ES0002","ESFEROGRAFICO NEGRO","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91681","8","1","1","Solicitud Material","0.17","0.34","0.34","25/06/2014","8:46:32","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127275","",""
"887,896","INTSHIP","Consumo para Solic.Material","P02.004.EM0244","EMPAQUE DE CAUCHO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","1","1","1","Solicitud Material","5.38","5.38","5.38","25/06/2014","9:31:55","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,897","INTSHIP","Consumo para Solic.Material","P02.007.EL0010","ELECTRODO 6011  1/8""-H406","05M-O","TERMOPICHINCHA M-O","*","-","1","kg","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","2","1","1","Solicitud Material","6.96","6.96","6.96","25/06/2014","9:31:55","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,898","INTSHIP","Consumo para Solic.Material","P02.005.PR0258","PERNO ACERO ROSCA GRUESA 3/4"" X 2 1/2""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91699","3","1","1","Solicitud Material","1.28","1.28","1.28","25/06/2014","9:31:55","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,899","INTSHIP","Consumo para Solic.Material","P03.001.PE0001","PENETRANTE EN SPRAY (TARRO)","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","4","1","1","Solicitud Material","7.42","14.84","14.84","25/06/2014","9:31:55","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,900","INTSHIP","Consumo para Solic.Material","P02.006.DC0020","DISCO DE CORTE 4 1/2 X 1/16 X 7/8""","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91699","5","1","1","Solicitud Material","1.68","3.37","3.37","25/06/2014","9:31:55","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,901","INTSHIP","Consumo para Solic.Material","P02.016.PN0134","PINTURA SINTETICA NEGRA","05M-O","TERMOPICHINCHA M-O","*","-","1","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","6","1","1","Solicitud Material","19.87","19.87","19.87","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,902","INTSHIP","Consumo para Solic.Material","P02.016.TH0007","THINNER LACA","05M-O","TERMOPICHINCHA M-O","*","-","2","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","91699","7","1","1","Solicitud Material","8.5","17.01","17.01","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,903","INTSHIP","Consumo para Solic.Material","P12.015.CB0001","CINTA DE EMBALAJE- CAFE","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91699","8","1","1","Solicitud Material","0.82","1.64","1.64","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,904","INTSHIP","Consumo para Solic.Material","P02.038.SI0001","SIERRA SANDFLEX","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91699","9","1","1","Solicitud Material","2.14","2.14","2.14","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,905","INTSHIP","Consumo para Solic.Material","P02.016.PN0165","PINTURA ESMALTE ALUMINIO-31.1.E032","05M-O","TERMOPICHINCHA M-O","*","-","1","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","91699","10","1","1","Solicitud Material","23.52","23.52","23.52","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,906","INTSHIP","Consumo para Solic.Material","P02.010.AN0057","ANGULO LAMINADO DE 50 X 6 X 6MTS","05M-O","TERMOPICHINCHA M-O","*","-","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91699","11","1","1","Solicitud Material","45.58","227.91","227.91","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,907","INTSHIP","Consumo para Solic.Material","P02.010.AN0033","ANGULO 2 X 1/4"" X 6M","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91699","12","1","1","Solicitud Material","36.29","36.29","36.29","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,908","INTSHIP","Consumo para Solic.Material","P02.029.TB0006","TABLERO TRIPLEX DE 15MM","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","13","1","1","Solicitud Material","37.25","37.25","37.25","25/06/2014","9:31:56","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,909","INTSHIP","Consumo para Solic.Material","P02.006.BR0040","BROCA DE COBALTO DE 1/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","14","1","1","Solicitud Material","2.97","2.97","2.97","25/06/2014","9:31:57","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,910","INTSHIP","Consumo para Solic.Material","P02.005.TR0189","TUERCA PARA CONECTOR DE 3/8"" EN ACERO INOX 316","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91699","15","1","1","Solicitud Material","5.23","5.23","5.23","25/06/2014","9:31:57","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,911","INTSHIP","Consumo para Solic.Material","02.010.TR0056","TERMINAL DE COBRE TIPO 2/0","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","16","1","1","Solicitud Material","4.48","8.96","8.96","25/06/2014","9:31:57","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,912","INTSHIP","Consumo para Solic.Material","P02.005.TR0092","TUERCA HIERRO 1/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91699","17","1","1","Solicitud Material","0.05","0.05","0.05","25/06/2014","9:31:57","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127303","",""
"887,942","INTSHIP","Consumo para Solic.Material","P01.001.RD0060","RODAMIENTO  6205 2RS","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91721","1","1","1","Solicitud Material","8.04","16.07","16.07","25/06/2014","9:48:28","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127322","",""
"887,943","INTSHIP","Consumo para Solic.Material","P02.004.EM0004","EMPAQUE TEFLON GRAFITADO, CORDON CUADRADO DE 3/8""","05M-O","TERMOPICHINCHA M-O","*","-","1.05","kg","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","91721","2","1","1","Solicitud Material","95.36","100.13","100.13","25/06/2014","9:48:28","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127322","",""
"888,050","INTSHIP","Consumo para Solic.Material","P02.007.EL0010","ELECTRODO 6011  1/8""-H406","05M-O","TERMOPICHINCHA M-O","*","-","22","kg","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","91728","1","1","1","Solicitud Material","6.96","153.23","153.23","25/06/2014","10:42:19","INT","VTIXE","25/06/2014","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","127340","",""
